time_sec,delta_alpha,gamma43_power,alpha_power,beta_power,theta_power,mse_time
66.5,15.588297528378321,0.04794667689325069,1.0986005739825264,0.154472840695217,1.2602579650564496,4.794000969512547
70.5,2.243664394468246,0.04597631270524748,0.42973036922193386,0.2364835563544387,1.036037435030165,4.447579692353273
74.5,7.670484147727289,0.037232517194780775,0.976403141750307,0.35884043302484153,1.2501715788535228,4.099622780794727
78.5,7.51690831067257,0.05363285969793464,0.3652612725315989,0.21994144690879552,1.0953896336271507,4.042527419495659
82.5,8.800969426149832,0.002200809203284872,0.01807334041726302,0.00437999970277262,0.014343693296273103,1.0719244312898553
86.5,3.70807583537546,0.00020178231481974976,0.0005197666171984581,0.001185526925515883,0.0016650143781516125,0.27820261069228275
90.5,3.889742834866116,0.00019416949533685032,0.0008135008498061051,0.0009147105230312174,0.0005166021669053,0.2771914351784296
94.5,4.626868875009118,0.0002101069278043424,0.0012155550272762094,0.001378970197769628,0.001437057397464886,0.31514790674686455
98.5,3.22584037378877,0.00010570002537926275,0.0012852378635186572,0.0017999961812165141,0.0024994049036083463,0.272751863448807
102.5,7.271705846994854,8.915071479722103e-05,0.0006874947230281788,0.0009027485725825641,0.002941232408083209,0.2620061476912718
106.5,14.065891872564581,7.601628639828935e-05,0.0010986122192892906,0.000444566321027634,0.0027504899705245523,0.3541604512192636
110.5,2.9090376925368755,0.00024854454667107355,0.0017529549379698603,0.0019581941203339536,0.0032305618599005365,0.3493460128143405
114.5,2.3649809692175263,9.986967484732425e-05,0.0016812420931929493,0.0027048029772260064,0.002502520139258586,0.29464164607524035
118.5,1.58163303140849,7.24966940501695e-05,0.0009950412219874583,0.0018166238288771614,0.0034464355862662177,0.3104051198076642
122.5,2.854106251122929,6.562672026473643e-05,0.003031557050636208,0.003254835605019953,0.003968013630756934,0.33264082001973005
126.5,3.434914347918271,9.537435383322732e-05,0.0022513726326255858,0.002873428833875162,0.0007764027003808869,0.2962579453665196
130.5,5.008255893630198,0.00010795740070406593,0.002345227412116976,0.0019355729152496469,0.0017554014973883087,0.31316379223814206
134.5,2.85959078346335,0.00016180489283470202,0.0004217360790764695,0.002079832081637599,0.0024055090054220856,0.2836335742245719
138.5,6.972514691645416,8.186698159101221e-05,0.0013737356741797104,0.0023042631365357137,0.0016725354332456535,0.3209193614010276
142.5,2.4763724893904193,8.295413347649249e-05,0.0017206655791377735,0.0025133936398757588,0.004133810361520539,0.3539704088495665
146.5,5.105162999551147,5.527406229225393e-05,0.001205600841556176,0.001814903432130824,0.002784306113730172,0.2848672049346133
150.5,2.8416506717775136,0.0001277827593927498,0.002538112592874212,0.0019644131609939317,0.0034067642955871694,0.28479554429956355
154.5,3.0429240062620786,8.956951865013908e-05,0.001700011104500589,0.0014544119894416817,0.0030767511896454035,0.3357742902142742
158.5,5.513069133390232,0.000124699094934495,0.001235601108751922,0.0024789993912334115,0.0036795116352385322,0.3836426208666401
162.5,5.498798146974836,5.4549605702903085e-05,0.0012185109889476628,0.0026170774506944533,0.003042398102492317,0.31766807692339083
166.5,1.4079766694199445,9.447538000151453e-05,0.005334904584826304,0.0040904493102097315,0.0016482827626720798,0.30549179553118294
170.5,1.5246766248167791,6.144082564041744e-05,0.00464417588373102,0.002335325856413759,0.0021657795134999687,0.2957485983909736
174.5,4.754377647426571,9.40536256636146e-05,0.0015476328283851996,0.0010715505888509187,0.0032752964492382243,0.2780154048029858
178.5,4.281576518520014,7.895251681361218e-05,0.0015434106736626676,0.0018623341535392933,0.0014787180061847057,0.30977342782331285
182.5,1.766828857026924,7.006138709888995e-05,0.0014982185506529778,0.0026917781758230815,0.001583201918791662,0.3370303982607353
186.5,8.170651581565535,7.35794092012445e-05,0.001653319557420027,0.002859011519146173,0.0037053955522796354,0.3889223910647218
190.5,4.279083034528204,6.549229387684409e-05,0.0017592868530574833,0.0024038669584165954,0.00328538550601122,0.36868572960536755
194.5,5.992631798557638,7.87313626635051e-05,0.002027457987635865,0.0024834973268757755,0.002576102545270906,0.350713138013428
198.5,4.134239234859437,6.844677416389566e-05,0.0022220479848726517,0.001709295563755154,0.002735929092378216,0.3359427643738436
202.5,3.927212580604824,7.849137390140603e-05,0.0009452885684514157,0.002122978620095893,0.0017318881129061092,0.33293025415091526
206.5,3.428174797375095,6.190855326547951e-05,0.0020976169442308364,0.0023945091183328764,0.0031249355805336022,0.2998967481766247
210.5,5.076730894178811,5.926121892683993e-05,0.0021858759538293934,0.0019529438280584536,0.0018494495954406776,0.28303410060946554
214.5,2.9516783357674687,4.5832590521933196e-05,0.0010121177515759422,0.0016789843061375102,0.0024211891982326224,0.29423213740946547
218.5,4.761140538352412,6.737946071655485e-05,0.0012787028498043194,0.0023237176835186504,0.0020095750044990157,0.29362784917017726
222.5,5.661738977961544,7.077791513286755e-05,0.0014418641248470823,0.001689266300860138,0.0037905177459197047,0.28905461590552084
226.5,1.7242198999881184,6.562497969598747e-05,0.0011311910404972509,0.0012871184006390567,0.0014434894129621058,0.2558756533395693
230.5,1.8701262720914362,6.804724479338136e-05,0.0009941699303155545,0.0009314760751503332,0.001221361408429446,0.27111016685828143
234.5,4.996714972846666,8.163812128206559e-05,0.0014415617540038043,0.0012557670782505964,0.003920846159595645,0.27789041315481594
238.5,2.908197493227242,7.304583040401866e-05,0.001286617827326531,0.000885331585173189,0.003155260701276751,0.26112263847383804
242.5,2.2803733579177607,5.749184328891681e-05,0.0006532575284590403,0.0011068593635318307,0.00211264629826752,0.27242086501185253
246.5,3.126413861547885,6.861543672174296e-05,0.000885733330472357,0.001349117796698035,0.001854758807527551,0.2535243955109284
250.5,2.37306682508433,6.732486434071263e-05,0.0007774569911707214,0.001657430535306216,0.002206080659511097,0.25705574911067514
254.5,4.435510113306413,9.957688145532848e-05,0.0006944269472212849,0.0011985893704031256,0.002050764480084377,0.2863871375515575
258.5,3.425876533097947,7.75388748743921e-05,0.0005980516606680737,0.00040436968480200933,0.0030880380808293233,0.2725087521497884
262.5,5.319669194838429,7.10428397818971e-05,0.001423221171309483,0.0018331831119267324,0.006822833894706622,0.32208814172511335
266.5,3.8169718696511756,6.228183118325525e-05,0.001864189613726249,0.0036848115745163443,0.0010048427084919087,0.2611327242151694
270.5,1.9241121344497474,0.00011055393132015198,0.0018780035856021768,0.001487679634807313,0.0013803665926397435,0.28949445888158004
274.5,1.7870198442654948,8.822630943297262e-05,0.0006813284842896994,0.0011050176029560011,0.002140273803125218,0.278188331798646
278.5,1.9341687450650868,6.467474297752117e-05,0.000877666904049337,0.0011050264794668176,0.0021630902168203177,0.22645761171715248
282.5,2.113579710847679,4.966566552090195e-05,0.0006793277927155368,0.000747445445710737,0.002465226769283978,0.21738645773576276
286.5,3.199390728113112,8.42947000149559e-05,0.0011927045890370296,0.0009583720483872283,0.002159032792628626,0.2538241480902699
290.5,4.777573223455108,7.371490749593499e-05,0.0012892529352296022,0.001034455597885919,0.0019968458799197375,0.2931749761455671
294.5,3.2002532492032802,6.254319295145627e-05,0.0005694826354389245,0.0010530263714008685,0.0024240635265105675,0.25775646848316364
298.5,7.087278198546155,8.122919320777904e-05,0.0008704554136262572,0.000544590707616071,0.00180922976763845,0.22565952984119178
302.5,2.5987778231118375,0.00012830240232783287,0.0008044765549093789,0.0013513086295423675,0.003082525418887934,0.268502365751306
306.5,2.949069639955123,0.0001013417433129096,0.0004929790440214586,0.0008975673037719621,0.0022582820787248555,0.2403331841653879
310.5,4.262174046900606,5.27218743091142e-05,0.000492264295053327,0.0011066656546168498,0.0024943273938021807,0.24640408859806887
314.5,3.108271264846206,9.805306461461835e-05,0.0006740918524082993,0.0013416524984921688,0.0017857294451708234,0.2625903972566358
318.5,2.344296211264857,0.00010208852322431366,0.0010463372830548689,0.0006234070244529478,0.0016884209305515526,0.22596338098105187
322.5,3.3370234063100783,0.00010558283617723967,0.001064521890788329,0.0015541906491599062,0.001974767190780959,0.2860896301133945
326.5,2.156022497646254,5.375747644676383e-05,0.001264935547498639,0.001310093354380655,0.0020831764761040277,0.26948901573064454
330.5,3.3189408328300156,7.608029018273173e-05,0.0005586928002630237,0.0005709940531091896,0.0014455539418619207,0.24557430203490432
334.5,8.152288411115343,5.5278254410621864e-05,0.0009095297425333078,0.000598659068513406,0.00206566587885405,0.22182239825011743
338.5,1.6109367984858922,8.181584209943935e-05,0.0007937664178670471,0.0010582474088230546,0.004302984371876286,0.2341191637297233
342.5,2.023437913476328,7.713498920314597e-05,0.0006268855037582419,0.0005456937386048953,0.0019117778154442034,0.20714242955248752
346.5,1.361487099364557,0.0001102731608293958,0.0005568297497134462,0.0004776842007785378,0.0013218513206636276,0.20583766552932342
350.5,5.770462893592366,0.00011883781925994163,0.0008916558304551065,0.0006615895458760451,0.0020120708764607585,0.2187790897488699
354.5,3.1811361265451965,7.145116419976687e-05,0.00046809416584211864,0.0008211784281126016,0.00147526515486936,0.2037691868364287
358.5,5.512458384313832,0.00010464115669656262,0.00048581916752133634,0.0006006040344263819,0.001229402519242568,0.20416783418447748
362.5,1.9969297844357392,0.00011177922455471155,0.00068712416893547,0.0007495547880357765,0.002408143124090441,0.22320595653591954
366.5,4.938049401316587,9.742907862279524e-05,0.0005206758933820649,0.000934703093573166,0.0022441894329303224,0.2357278555940439
370.5,3.5456417231144073,6.640790962901312e-05,0.0006739145379101048,0.000989917091429553,0.0017961490883713445,0.2177305789197718
374.5,1.163193165821379,8.087094798400499e-05,0.0010389605362960432,0.0007431988128276532,0.0024447547980363197,0.22734294874388508
378.5,4.953700538156333,9.884566314276793e-05,0.0009894508152199421,0.0005907565370760968,0.002789236020195657,0.2515732773590458
382.5,5.063394484633041,7.573472875769619e-05,0.0005723782064658791,0.000986910663779364,0.001463962314660064,0.2173232655512066
386.5,2.3137558385120003,8.924163451518072e-05,0.00043177576522021875,0.0008947972062520357,0.001863055922579531,0.21635549112598285
390.5,4.75375116119239,6.214140838301511e-05,0.0005993763117560615,0.0006476183090311764,0.00393058978543741,0.2148865971535721
394.5,7.359769500493176,5.588000880248034e-05,0.0008875011212490563,0.0006471354750006235,0.0034793258308993187,0.23569605588131132
398.5,5.128330136047522,6.635474441855282e-05,0.0003685070185257047,0.0004653963562935806,0.0023652278062358157,0.2005587876427833
402.5,2.0673929241236784,6.646215786706361e-05,0.0012698836889364197,0.0008675328736085805,0.0014644767035722297,0.2060199699796792
406.5,3.715707554796606,0.00010012953391849401,0.0005712687419412093,0.000623041867916046,0.003227232097798214,0.2484002532950269
410.5,2.0901531282077848,6.801270786174934e-05,0.0008926055113251791,0.0004986269262496519,0.0010706340652249103,0.23324456395056278
414.5,2.9959229799878813,9.255075483810948e-05,0.0002933410434575306,0.0005495130309376146,0.001250433502617005,0.22419348316146076
418.5,3.336877450752769,6.049872065282415e-05,0.000599384330520875,0.000446975764689748,0.004222486330565241,0.22646612823240564
422.5,3.8990579820962488,9.00071225928347e-05,0.001179942681487901,0.001204950289960435,0.0024154973068375414,0.23407417037160014
426.5,4.316871667882258,0.00011213684561214514,0.0005560398007981339,0.0014121194321651356,0.0015141596439423274,0.24018581498794228
430.5,2.0494411052583725,0.00012392451074744792,0.0010016225188729335,0.0014390035146706482,0.0025655954098046073,0.2590911047649328
434.5,1.4788785908711906,0.00011352762442529276,0.0003220897863093629,0.0007013075643083714,0.001142437446970171,0.1925534492210859
438.5,3.699120597352394,0.00025524179883624863,0.0006221187136261578,0.0005359302318410884,0.001297962168765936,0.19744354541242007
442.5,2.6834292248894798,0.00011726345170729791,0.0005124740517604582,0.0008082737470999575,0.0030767400485495018,0.2523505780614865
446.5,1.7806116778928627,6.350821204718817e-05,0.0005000735006922165,0.00046926697350488513,0.003167145984717522,0.19688016611965586
450.5,4.009748500743255,6.6373116662495e-05,0.0003958259705845866,0.0005801732062601114,0.0033952519665945845,0.21305999280982557
454.5,1.5718281216638825,6.270248078796482e-05,0.0008094631515935046,0.0005414974096206382,0.0018467035224118734,0.19539583163301338
458.5,2.156770837817557,9.245308368276257e-05,0.00034381322396180277,0.00044529208615995647,0.002363104524180017,0.20146810127080644
462.5,2.1852808661778216,7.957420872950854e-05,0.0009610671660000592,0.0008793916607006514,0.001017553158319211,0.21341077963141913
466.5,6.632512591696381,0.00011900060465543185,0.0005406386237098364,0.0006900814130151598,0.0013599501405682228,0.20741075754815363
470.5,2.010405154212035,7.241702957037109e-05,0.0006076253333548546,0.00042257596254112847,0.0022254454903056498,0.19330954366750358
474.5,2.6772749150761657,6.254114193385186e-05,0.0009580344212815237,0.000711452252894462,0.002149044839194016,0.21712805542052455
478.5,2.743645924162145,6.023569079418748e-05,0.000724865508744707,0.0005447523580266256,0.0022106362728344757,0.25466378359691694
482.5,6.332275052091674,8.680625424756257e-05,0.0015721345747344202,0.0013483842820745503,0.0029916634791799647,0.2488408136457249
486.5,3.3969947555865554,6.098295677465256e-05,0.0007284069534148639,0.0008460783635501291,0.002765765985157884,0.2250843903986351
490.5,3.122425119566289,7.212899234703886e-05,0.0008966976082650998,0.0006252502432418426,0.002050701074828839,0.20463401592422342
494.5,4.033707523889581,8.68610810403736e-05,0.0007019176584269507,0.0006427376363216965,0.0017993930990652413,0.23988940046206988
498.5,2.289972523865079,7.098889322721717e-05,0.0007700286625005951,0.0014254843268752186,0.0012460739341566233,0.2687806311597223
502.5,2.0608276167546595,0.0001578511358601899,0.00098418355485696,0.0011422945413240013,0.003210909230820445,0.23951301525639143
506.5,1.6587471104881502,9.918777701183843e-05,0.0007867801823549354,0.0005505914783037206,0.003313524070746128,0.212735002644044
510.5,1.6083796015132985,8.484839170056949e-05,0.0004881814145318586,0.0007537717287414687,0.0012078602576425664,0.1956651829703494
514.5,1.6069002900744984,0.00011018091874507227,0.0004169266256636333,0.0005009143001447009,0.0016614381029604484,0.20269761550488608
518.5,2.6772940591788017,0.00017942566081985195,0.0005977710697933337,0.00044794900233174754,0.001298250570489005,0.19200189556053443
522.5,6.5533695220508505,8.382801367360619e-05,0.0010968179508327165,0.0012656285347775306,0.0022887743664919843,0.22620807625089276
526.5,7.308853583985847,0.00011884922136470372,0.0008292035948507772,0.0005395621443958684,0.005442050119360102,0.24331276579745817
530.5,1.6795600673688846,6.830962243947961e-05,0.0010578332029094722,0.000550641309322257,0.0024004940131530225,0.2096818240221551
534.5,3.0408900238722008,0.0001030435816224985,0.0007840637341327803,0.0010246890623399306,0.001571992062574727,0.21896707883787164
538.5,5.6690831649879225,8.104113755200378e-05,0.00030517313907134775,0.0005661110326269142,0.0010439184067837514,0.29495054019482886
542.5,2.483103520151883,0.0012059023360030383,0.0007223330115238651,0.0006460630465856632,0.0019222470275028606,0.35323514735896777
546.5,2.521469439340029,0.0002670989769352237,0.001131698756423917,0.0018989030706964031,0.0012071586989100718,0.27510915861535346
550.5,2.811104579524099,0.0003027316036282142,0.0020153272764850006,0.001938317619169241,0.003007284430628138,0.28713581332886645
554.5,4.233854795764487,0.0003526044328180072,0.000426356949742918,0.0011633232833916356,0.0016844276000247908,0.24964796548164184
558.5,2.3272532352075395,0.0002673003418925349,0.0005574564690574699,0.0008963494896818558,0.0012822692626411995,0.2193857554678918
562.5,6.7418586455153395,0.00040837990484232417,0.0008589777766528917,0.0006684376171608005,0.0017222508869820996,0.2330943762170176
566.5,2.485583210602473,0.00024393218535988405,0.00042080239428092086,0.0007293500987144138,0.0018366418444673708,0.23455169099027146
570.5,3.223614542788966,0.00011360998971565754,0.0009845971377878248,0.0008664159888501235,0.0020125278298179384,0.22972336726603743
574.5,7.905005545096124,0.00019856832638595688,0.0007316818046766817,0.0007036474309831348,0.001359710159183137,0.22850469771386286
578.5,12.229006474389779,0.0004760655272337998,0.0007972047376985887,0.002067121531784478,0.0009407953318971958,0.33213780146002947
582.5,4.656153590405587,0.0003232725363921803,0.0014941455820982144,0.0023504591304367695,0.0015273212314799616,0.2929868662493941
586.5,3.3902612596547934,0.00018546944852808336,0.0005713552384710324,0.0009840374929247521,0.0009131739938774492,0.22507908339972832
590.5,3.687646730737085,0.00026052489082067047,0.0008529197768576065,0.0008846320320938963,0.0010711185667824383,0.2680437651190653
594.5,2.5646375005287045,0.00032713755631685583,0.0012488039979237208,0.0012876977640128432,0.0012705003796957728,0.28408643840444997
598.5,5.8361484751447925,0.00023863700495786264,0.0007005314529646556,0.001022015424932604,0.001568092037068024,0.26437752993514474
602.5,4.0636195718865995,0.0001906521808721992,0.0008325443060237407,0.0007872407887629956,0.0012954693364071517,0.23409628378478212
606.5,4.9918806954763895,0.00018792522607007962,0.0007729875335229832,0.0011251168124483872,0.0014170211714937563,0.25133955500602656
