9.400000000000000000e+01,3.339317907442475644e+03
9.500000000000000000e+01,4.461375453649631709e+03
9.600000000000000000e+01,4.608539201042268360e+03
9.700000000000000000e+01,4.134105349382773056e+03
9.800000000000000000e+01,4.200318613237663499e+02
9.900000000000000000e+01,4.675244304931755323e+03
1.000000000000000000e+02,7.046198348297156144e+02
1.010000000000000000e+02,4.627279312926027160e+03
1.020000000000000000e+02,1.878397051663592720e+03
1.030000000000000000e+02,3.376774887386258342e+03
1.040000000000000000e+02,3.153851735234822172e+03
1.050000000000000000e+02,5.317682447992289099e+02
1.060000000000000000e+02,1.631494252882830779e+03
1.070000000000000000e+02,2.532718077945117329e+03
1.080000000000000000e+02,3.801100777574148651e+03
1.090000000000000000e+02,2.513280915217308689e+02
1.100000000000000000e+02,2.676054655631455262e+03
1.110000000000000000e+02,1.055011407640143489e+03
1.120000000000000000e+02,9.822055171549992281e+01
1.130000000000000000e+02,3.091116369544339250e+03
1.140000000000000000e+02,1.509476698220046842e+02
1.150000000000000000e+02,7.343106527370424601e+02
1.160000000000000000e+02,1.565436098397689420e+03
1.170000000000000000e+02,1.617593791327778717e+03
1.180000000000000000e+02,3.305257272220909272e+03
1.190000000000000000e+02,3.230676138298451860e+03
1.200000000000000000e+02,3.122941665813588656e+02
1.210000000000000000e+02,9.590643667264820351e+02
1.220000000000000000e+02,9.956854965592049211e+02
1.230000000000000000e+02,8.171326691358743801e+02
1.240000000000000000e+02,5.167467365100681036e+02
1.250000000000000000e+02,3.448042619308778740e+03
1.260000000000000000e+02,5.301660766147753066e+02
1.270000000000000000e+02,5.022210691193041043e+02
1.280000000000000000e+02,4.928282735818395849e+03
1.290000000000000000e+02,1.438623119345618989e+03
1.300000000000000000e+02,2.417921283974188100e+03
1.310000000000000000e+02,3.184828077153167669e+02
1.320000000000000000e+02,2.867947338420987307e+03
1.330000000000000000e+02,2.649968878151941681e+03
1.340000000000000000e+02,4.116642232483850421e+03
1.350000000000000000e+02,2.853821271815033924e+03
1.360000000000000000e+02,1.821453496243495238e+03
1.370000000000000000e+02,1.995012117105813331e+03
1.380000000000000000e+02,2.431928827609120162e+03
1.390000000000000000e+02,3.461071368796150182e+03
1.400000000000000000e+02,6.974428036909895923e+01
1.410000000000000000e+02,3.098552111166945451e+03
1.420000000000000000e+02,2.347970913380798095e+02
1.430000000000000000e+02,1.956692460333689951e+03
1.440000000000000000e+02,1.897270158834485301e+03
1.450000000000000000e+02,2.512707155095520648e+03
1.460000000000000000e+02,2.862287817862289103e+03
1.470000000000000000e+02,4.337162971222083797e+03
1.480000000000000000e+02,3.673033991970147781e+03
1.490000000000000000e+02,2.727760295058620613e+03
1.500000000000000000e+02,4.653522254137732489e+03
1.510000000000000000e+02,2.768515873745554472e+03
1.520000000000000000e+02,3.363637408583453634e+03
1.530000000000000000e+02,2.690213028804871556e+03
1.540000000000000000e+02,4.095369782684657821e+03
1.550000000000000000e+02,1.405046041929926560e+03
1.560000000000000000e+02,3.068182544504854832e+03
1.570000000000000000e+02,2.608832997488652836e+02
1.580000000000000000e+02,3.405274034240836045e+03
1.590000000000000000e+02,3.906894520468817973e+02
1.600000000000000000e+02,3.352079332287796660e+03
1.610000000000000000e+02,3.035240762987970356e+03
1.620000000000000000e+02,1.640563920251777517e+03
1.630000000000000000e+02,1.840604507659238152e+03
1.640000000000000000e+02,3.534027788600566055e+03
1.650000000000000000e+02,2.915800558862492835e+03
1.660000000000000000e+02,2.769165190813271948e+01
1.670000000000000000e+02,8.224134878189654501e+02
1.680000000000000000e+02,1.616915571677853904e+03
1.690000000000000000e+02,4.400250431533486335e+03
1.700000000000000000e+02,1.155743259404503533e+03
1.710000000000000000e+02,2.839438885844493143e+03
1.720000000000000000e+02,5.825759578065981259e+02
1.730000000000000000e+02,4.909712279637249594e+03
1.740000000000000000e+02,7.931641957522444955e+02
1.750000000000000000e+02,2.701064219818287256e+03
1.760000000000000000e+02,2.891063580852626274e+03
1.770000000000000000e+02,2.907290072177637512e+02
1.780000000000000000e+02,7.120273064129189606e+02
1.790000000000000000e+02,4.024624139428819490e+03
1.800000000000000000e+02,1.726367386871505687e+03
1.810000000000000000e+02,1.125804175682008690e+03
1.820000000000000000e+02,2.569082585356107757e+03
1.830000000000000000e+02,2.310313412317127586e+02
1.840000000000000000e+02,3.799134775406614608e+03
1.850000000000000000e+02,7.519540977440059351e+02
1.860000000000000000e+02,4.079446288061766154e+03
1.870000000000000000e+02,6.014013551962044630e+02
1.880000000000000000e+02,4.223470866823935467e+03
1.890000000000000000e+02,2.574915259418115511e+03
1.900000000000000000e+02,2.064349377912963064e+03
1.910000000000000000e+02,8.003533182874189151e+02
1.920000000000000000e+02,7.219439520008985482e+02
1.930000000000000000e+02,1.107458236514358759e+03
1.940000000000000000e+02,6.133505771475028041e+02
1.950000000000000000e+02,2.457486702721206484e+02
1.960000000000000000e+02,3.576591130542989049e+03
1.970000000000000000e+02,6.690652024321286717e+01
1.980000000000000000e+02,2.030212536971321924e+03
1.990000000000000000e+02,2.053890480168135753e+02
2.000000000000000000e+02,1.107548484674958331e+02
2.010000000000000000e+02,2.898543319885382630e+02
2.020000000000000000e+02,3.056302063458389966e+03
2.030000000000000000e+02,4.768079827611897599e+03
2.040000000000000000e+02,4.454532188995064644e+03
2.050000000000000000e+02,4.782901702884378210e+03
2.060000000000000000e+02,1.973189969173300142e+03
2.070000000000000000e+02,3.806856790015683600e+03
2.080000000000000000e+02,3.829016646387532091e+03
2.090000000000000000e+02,3.540226487724951454e+01
2.100000000000000000e+02,1.275069015030903529e+03
2.110000000000000000e+02,4.310112081031212256e+03
2.120000000000000000e+02,4.196239646238022942e+03
2.130000000000000000e+02,1.972187973093581604e+03
2.140000000000000000e+02,2.471784793402347987e+03
2.150000000000000000e+02,1.284149126070327384e+03
2.160000000000000000e+02,4.353598721119622894e+01
2.170000000000000000e+02,2.383541805741281678e+03
2.180000000000000000e+02,2.031878785555736840e+03
2.190000000000000000e+02,1.659485981069039326e+03
2.200000000000000000e+02,3.066237918069377884e+03
2.210000000000000000e+02,3.866653274459722070e+03
2.220000000000000000e+02,2.255791092940872659e+03
2.230000000000000000e+02,1.571387816659076179e+03
2.240000000000000000e+02,1.194511510985093992e+03
2.250000000000000000e+02,9.510149043052523439e+02
2.260000000000000000e+02,1.869943008565401669e+03
2.270000000000000000e+02,3.336130263951978577e+03
2.280000000000000000e+02,4.412367348009769557e+03
2.290000000000000000e+02,4.755149700998275875e+03
2.300000000000000000e+02,3.810954453236593963e+03
2.310000000000000000e+02,3.754117978882196894e+03
2.320000000000000000e+02,1.159746991737492579e+02
2.330000000000000000e+02,2.940898225183957493e+02
2.340000000000000000e+02,1.257145012574506609e+03
2.350000000000000000e+02,4.336822189904485640e+03
2.360000000000000000e+02,1.528228370826023593e+03
2.370000000000000000e+02,1.044446860043156676e+03
2.380000000000000000e+02,3.054052093315939942e+01
2.390000000000000000e+02,2.318832847738501641e+03
2.400000000000000000e+02,4.088644739158829907e+03
2.410000000000000000e+02,2.211324683194154204e+03
2.420000000000000000e+02,2.192468576364309229e+03
2.430000000000000000e+02,4.442439693759473812e+03
2.440000000000000000e+02,3.826602405369145345e+03
2.450000000000000000e+02,4.592554521835177184e+03
2.460000000000000000e+02,1.808312627480335095e+03
2.470000000000000000e+02,4.338397647144658549e+03
2.480000000000000000e+02,1.689988423838880635e+03
2.490000000000000000e+02,4.272325269987663887e+03
2.500000000000000000e+02,3.821832449063878357e+03
2.510000000000000000e+02,4.509881591704681341e+03
2.520000000000000000e+02,2.197953475302496372e+03
2.530000000000000000e+02,4.034575996899794973e+03
2.540000000000000000e+02,3.235840576654311917e+03
2.550000000000000000e+02,4.018478825227890866e+03
2.560000000000000000e+02,4.047179867082807505e+03
2.570000000000000000e+02,1.185662517843702517e+03
2.580000000000000000e+02,4.471030550685742128e+03
2.590000000000000000e+02,4.645751849294008935e+03
2.600000000000000000e+02,2.927989185990951682e+03
2.610000000000000000e+02,3.397994478477441135e+03
2.620000000000000000e+02,1.963161463878390123e+03
2.630000000000000000e+02,4.242562629462268887e+03
2.640000000000000000e+02,3.533538155440548508e+03
2.650000000000000000e+02,5.349976854156091122e+02
2.660000000000000000e+02,4.681434615333851070e+03
2.670000000000000000e+02,2.167385210471993560e+03
2.680000000000000000e+02,2.957000396684770749e+03
2.690000000000000000e+02,9.111599050807623144e+02
2.700000000000000000e+02,2.095041657605510409e+03
2.710000000000000000e+02,1.245827618336291607e+03
2.720000000000000000e+02,2.552148251091202383e+03
2.730000000000000000e+02,6.497179810797864548e+02
2.740000000000000000e+02,5.349847461011253245e+02
2.750000000000000000e+02,1.168315991055463030e+02
2.760000000000000000e+02,1.608798149662482047e+03
2.770000000000000000e+02,1.076478939227302817e+03
2.780000000000000000e+02,3.955015845027037926e+02
2.790000000000000000e+02,2.048887635867492463e+03
2.800000000000000000e+02,5.742715993918262711e+02
2.810000000000000000e+02,3.216125443777364580e+03
2.820000000000000000e+02,3.613818806889001280e+03
2.830000000000000000e+02,3.316138838629681231e+03
2.840000000000000000e+02,4.593383911065468510e+02
2.850000000000000000e+02,4.938668897845945139e+03
2.860000000000000000e+02,3.774917280228844902e+03
2.870000000000000000e+02,3.647883910124663998e+03
2.880000000000000000e+02,1.231329815398624135e+02
2.890000000000000000e+02,1.130155833380708827e+03
2.900000000000000000e+02,1.740031520115490821e+03
2.910000000000000000e+02,3.879793836726841619e+03
2.920000000000000000e+02,1.788177906801735162e+03
2.930000000000000000e+02,1.659548381811810714e+03
2.940000000000000000e+02,6.766047281306924788e+02
2.950000000000000000e+02,1.679739868448602010e+03
2.960000000000000000e+02,2.451745336699345899e+03
2.970000000000000000e+02,2.411697435531515566e+03
2.980000000000000000e+02,4.207478076315071121e+03
2.990000000000000000e+02,2.486300960860786745e+03
3.000000000000000000e+02,3.169584708183294424e+03
3.010000000000000000e+02,2.227826210966119561e+03
3.020000000000000000e+02,1.723493465364095528e+03
3.030000000000000000e+02,1.870956486382052162e+03
3.040000000000000000e+02,1.908389218477280565e+03
3.050000000000000000e+02,2.506437820849383570e+03
3.060000000000000000e+02,2.238293709348280572e+03
3.070000000000000000e+02,1.512103057898237012e+03
3.080000000000000000e+02,1.610676957463836970e+03
3.090000000000000000e+02,3.636991075700468173e+03
3.100000000000000000e+02,3.785275540019285472e+03
3.110000000000000000e+02,8.761628935973541843e+01
3.120000000000000000e+02,1.124576338524230152e+02
3.130000000000000000e+02,4.343112429465367313e+03
3.140000000000000000e+02,3.801577371193102408e+03
3.150000000000000000e+02,3.882250008708751466e+03
3.160000000000000000e+02,1.134654252094086132e+03
3.170000000000000000e+02,8.365797092206112211e+02
3.180000000000000000e+02,2.597058712170908166e+03
3.190000000000000000e+02,3.674031116479291995e+03
3.200000000000000000e+02,1.333548145086808063e+03
3.210000000000000000e+02,2.402051469153548624e+03
3.220000000000000000e+02,4.365099903449377052e+03
3.230000000000000000e+02,7.744315360284487042e+02
3.240000000000000000e+02,4.786983752793213171e+03
3.250000000000000000e+02,1.730124641239678795e+03
3.260000000000000000e+02,5.044322959254110827e+01
3.270000000000000000e+02,4.603995456629936598e+03
3.280000000000000000e+02,3.099004816101935830e+03
3.290000000000000000e+02,2.335220754294314247e+03
3.300000000000000000e+02,1.647639301897024779e+02
3.310000000000000000e+02,2.204451864151886184e+03
3.320000000000000000e+02,2.837666841691893751e+02
3.330000000000000000e+02,4.760069195630477225e+03
3.340000000000000000e+02,2.438154334269830088e+03
3.350000000000000000e+02,3.931644575470030759e+03
3.360000000000000000e+02,3.160211125895323789e+02
3.370000000000000000e+02,9.332124647213335322e+01
3.380000000000000000e+02,3.263050033124065976e+03
3.390000000000000000e+02,8.592873012237211583e+01
3.400000000000000000e+02,2.189301767829177606e+03
3.410000000000000000e+02,4.395632508106109526e+03
3.420000000000000000e+02,4.189716495829954511e+03
3.430000000000000000e+02,6.293567228787877639e+02
3.440000000000000000e+02,2.305622539394560590e+03
3.450000000000000000e+02,2.959743717090814698e+03
3.460000000000000000e+02,2.991842816371723529e+03
3.470000000000000000e+02,1.804796321353973553e+03
3.480000000000000000e+02,2.846089474136369063e+03
3.490000000000000000e+02,1.076172453364341891e+03
3.500000000000000000e+02,3.716043012291578179e+03
3.510000000000000000e+02,2.683742047434816982e+02
3.520000000000000000e+02,1.777235439953819196e+03
3.530000000000000000e+02,3.224417405319754835e+03
3.540000000000000000e+02,4.206123172950395201e+03
3.550000000000000000e+02,9.299716319292683693e+02
3.560000000000000000e+02,3.087465641268469881e+03
3.570000000000000000e+02,1.572451542598488686e+03
3.580000000000000000e+02,4.563457808333729190e+03
3.590000000000000000e+02,1.399322857146298475e+03
3.600000000000000000e+02,3.759052673782156035e+03
3.610000000000000000e+02,2.854293926220113917e+02
3.620000000000000000e+02,3.450574936200507636e+03
3.630000000000000000e+02,1.038901479193665637e+03
3.640000000000000000e+02,4.270163405846847127e+03
3.650000000000000000e+02,2.201103434554654086e+03
3.660000000000000000e+02,3.590726914569616838e+03
3.670000000000000000e+02,4.651680977996536058e+03
3.680000000000000000e+02,2.398766927294531797e+03
3.690000000000000000e+02,2.414629412261770995e+03
3.700000000000000000e+02,4.160820095439740726e+03
3.710000000000000000e+02,1.824219361610827718e+03
3.720000000000000000e+02,9.980449911041411042e+02
3.730000000000000000e+02,3.250699703192768084e+03
3.740000000000000000e+02,1.800741680525586617e+03
3.750000000000000000e+02,1.873098622928840996e+03
3.760000000000000000e+02,2.721076858650853410e+03
3.770000000000000000e+02,3.423753498551074699e+03
3.780000000000000000e+02,4.952391099167811262e+03
3.790000000000000000e+02,3.636007079070981945e+03
3.800000000000000000e+02,1.946181999671001677e+03
3.810000000000000000e+02,4.651393251509683068e+03
3.820000000000000000e+02,4.672438094488908064e+03
3.830000000000000000e+02,4.493362509723028779e+03
3.840000000000000000e+02,2.033432502993807248e+03
3.850000000000000000e+02,4.326849339091276306e+03
3.860000000000000000e+02,4.306800337376132006e+02
3.870000000000000000e+02,4.014775394439108368e+03
3.880000000000000000e+02,1.268887920292183225e+02
3.890000000000000000e+02,1.946024107173579068e+03
3.900000000000000000e+02,4.639076256861098045e+03
3.910000000000000000e+02,5.768601787807664323e+02
3.920000000000000000e+02,4.190665381685376474e+02
3.930000000000000000e+02,2.646433404937148680e+03
3.940000000000000000e+02,1.009284002205823072e+03
3.950000000000000000e+02,4.451882197334396551e+03
3.960000000000000000e+02,4.750155673200898491e+03
3.970000000000000000e+02,7.236312293711189625e+01
3.980000000000000000e+02,3.249688612278325763e+03
3.990000000000000000e+02,7.618192009053753964e+02
4.000000000000000000e+02,9.916302244678098532e+01
4.010000000000000000e+02,1.504031979409616270e+03
4.020000000000000000e+02,2.606704890213243743e+03
4.030000000000000000e+02,4.253773885826210062e+03
4.040000000000000000e+02,2.262345267323587905e+03
4.050000000000000000e+02,1.118847021483057688e+03
4.060000000000000000e+02,1.915778898022529972e+02
4.070000000000000000e+02,3.212162354213107392e+03
4.080000000000000000e+02,8.556852361501209998e+02
4.090000000000000000e+02,4.575503656205942775e+02
4.100000000000000000e+02,7.360231251474708642e+02
4.110000000000000000e+02,2.654790314695524103e+03
4.120000000000000000e+02,4.712290702320673518e+03
4.130000000000000000e+02,1.260352953361194068e+03
4.140000000000000000e+02,5.095930981280638434e+02
4.150000000000000000e+02,4.713175179505911728e+03
4.160000000000000000e+02,4.559295841488403198e+02
4.170000000000000000e+02,2.752253429718782627e+03
4.180000000000000000e+02,4.464490390652399583e+03
4.190000000000000000e+02,3.999624946989938508e+03
4.200000000000000000e+02,2.451716798256939455e+03
4.210000000000000000e+02,2.828688658239450888e+03
4.220000000000000000e+02,9.624578048461712569e+02
4.230000000000000000e+02,1.397768375111819751e+03
4.240000000000000000e+02,5.340428780205408543e+01
4.250000000000000000e+02,1.117783476196418405e+03
4.260000000000000000e+02,5.993111805022572298e+02
4.270000000000000000e+02,6.399011505093765209e+02
4.280000000000000000e+02,2.388036711142006880e+03
4.290000000000000000e+02,3.687895574567064614e+03
4.300000000000000000e+02,3.404117554181190712e+02
4.310000000000000000e+02,4.298670835042071303e+03
4.320000000000000000e+02,3.158444926290865169e+03
4.330000000000000000e+02,1.146680901581657508e+03
4.340000000000000000e+02,2.775110828990181744e+03
4.350000000000000000e+02,3.479254557666723940e+03
4.360000000000000000e+02,4.401505902155808144e+03
4.370000000000000000e+02,4.840794784104417886e+03
4.380000000000000000e+02,3.404154036201896361e+03
4.390000000000000000e+02,2.133918590258439508e+03
4.400000000000000000e+02,2.952414711030392937e+03
4.410000000000000000e+02,3.915376256673542230e+03
4.420000000000000000e+02,3.851660272958405585e+03
4.430000000000000000e+02,1.703847035171852667e+03
4.440000000000000000e+02,7.106019724736233911e+02
4.450000000000000000e+02,3.213776341250415499e+03
4.460000000000000000e+02,3.730558493211125096e+03
4.470000000000000000e+02,1.413157846371494543e+03
4.480000000000000000e+02,3.103482534686699182e+03
4.490000000000000000e+02,5.746334874907727226e+02
4.500000000000000000e+02,4.795284868775654104e+03
4.510000000000000000e+02,1.099658837790842881e+03
4.520000000000000000e+02,1.570135994506363659e+03
4.530000000000000000e+02,3.013444075140508858e+02
4.540000000000000000e+02,4.616368968519552254e+03
4.550000000000000000e+02,4.605460940539583135e+03
4.560000000000000000e+02,3.739896767449683466e+03
4.570000000000000000e+02,2.159119271018893414e+03
4.580000000000000000e+02,2.991880989586783016e+03
4.590000000000000000e+02,3.495795083701588283e+03
4.600000000000000000e+02,2.885154822575519120e+03
4.610000000000000000e+02,2.227832695314757530e+03
4.620000000000000000e+02,4.028800680809943515e+03
4.630000000000000000e+02,1.077069653529448942e+03
4.640000000000000000e+02,4.290655353898077010e+03
4.650000000000000000e+02,2.146034463074702671e+03
4.660000000000000000e+02,2.045180374809838440e+03
4.670000000000000000e+02,4.026446021754578851e+03
4.680000000000000000e+02,4.882015831132102903e+03
4.690000000000000000e+02,2.270630982532557027e+03
4.700000000000000000e+02,1.150658797107751525e+03
4.710000000000000000e+02,6.745496390298300184e+02
4.720000000000000000e+02,6.862375527870262886e+02
4.730000000000000000e+02,3.306140973766468960e+01
4.740000000000000000e+02,2.449446500994715734e+03
4.750000000000000000e+02,4.783983982300001117e+03
4.760000000000000000e+02,4.204175958350399924e+03
4.770000000000000000e+02,3.057281844240897044e+03
4.780000000000000000e+02,2.658425848872640472e+03
4.790000000000000000e+02,2.973955585272746248e+03
4.800000000000000000e+02,4.076237375010055075e+03
4.810000000000000000e+02,4.090625509762935508e+03
4.820000000000000000e+02,3.669209047897665187e+03
4.830000000000000000e+02,2.872335107408686781e+03
4.840000000000000000e+02,3.556070717602995956e+03
4.850000000000000000e+02,3.934065717128981760e+03
4.860000000000000000e+02,2.760172588648758392e+03
4.870000000000000000e+02,2.566732131841925820e+03
4.880000000000000000e+02,2.508495044736353975e+03
4.890000000000000000e+02,2.883710343098305771e+02
4.900000000000000000e+02,4.135659055083035014e+02
4.910000000000000000e+02,4.355866401120173578e+03
4.920000000000000000e+02,4.845837535654419298e+03
4.930000000000000000e+02,2.245717188875874854e+03
4.940000000000000000e+02,4.077919851087918687e+03
4.950000000000000000e+02,6.344267709905620904e+02
4.960000000000000000e+02,3.454955422560871739e+03
4.970000000000000000e+02,4.257950822932657502e+03
4.980000000000000000e+02,1.913022136980746524e+01
4.990000000000000000e+02,1.400253810068136545e+03
5.000000000000000000e+02,4.411922727789968121e+03
5.010000000000000000e+02,4.845811503112547143e+03
5.020000000000000000e+02,8.866359562676278756e+02
5.030000000000000000e+02,2.413672944768347861e+03
5.040000000000000000e+02,6.210112268249845329e+02
5.050000000000000000e+02,2.974362653656240582e+03
5.060000000000000000e+02,6.664639455362486160e+02
5.070000000000000000e+02,1.090908354822644924e+03
5.080000000000000000e+02,1.431214396559028955e+03
5.090000000000000000e+02,2.421364762284623339e+03
5.100000000000000000e+02,4.156435439051123467e+03
5.110000000000000000e+02,4.254291027669192772e+03
5.120000000000000000e+02,3.985567503031704291e+03
5.130000000000000000e+02,3.036384906173831496e+03
5.140000000000000000e+02,9.897025561239103126e+02
5.150000000000000000e+02,1.057047742846937808e+03
5.160000000000000000e+02,7.269062345645427285e+02
5.170000000000000000e+02,1.524307649933172570e+03
5.180000000000000000e+02,2.723225665830489106e+03
5.190000000000000000e+02,4.997796427902626419e+03
5.200000000000000000e+02,1.795153051685753326e+03
5.210000000000000000e+02,4.278870891900888637e+03
5.220000000000000000e+02,4.561345405029653193e+03
5.230000000000000000e+02,1.511574424712696100e+03
5.240000000000000000e+02,9.135463651690312190e+02
5.250000000000000000e+02,3.973765718070321213e+02
5.260000000000000000e+02,1.950966286298084242e+03
5.270000000000000000e+02,3.959508205426812765e+03
5.280000000000000000e+02,2.259908253233905270e+03
5.290000000000000000e+02,2.586826753937128615e+03
5.300000000000000000e+02,3.100449781235897717e+02
5.310000000000000000e+02,1.940016071724255880e+03
5.320000000000000000e+02,9.424958074383326903e+02
5.330000000000000000e+02,1.169803033936647125e+03
5.340000000000000000e+02,2.277795454111341769e+03
5.350000000000000000e+02,2.604239545731553790e+03
5.360000000000000000e+02,4.249942512080496272e+03
5.370000000000000000e+02,4.895968821442031185e+03
5.380000000000000000e+02,5.442532797025905893e+02
5.390000000000000000e+02,4.549348254327817813e+03
5.400000000000000000e+02,6.449619393506522158e+01
5.410000000000000000e+02,4.286646017661699375e+02
5.420000000000000000e+02,3.549023465534625302e+03
5.430000000000000000e+02,1.941017210841366023e+03
5.440000000000000000e+02,1.358848237574735094e+03
5.450000000000000000e+02,2.465853260802311524e+03
5.460000000000000000e+02,2.256777049528557768e+02
5.470000000000000000e+02,1.461813892899863731e+03
5.480000000000000000e+02,1.024483526514788991e+03
5.490000000000000000e+02,4.502866588808572487e+03
5.500000000000000000e+02,3.095892821372637627e+03
5.510000000000000000e+02,1.919747338583789769e+03
5.520000000000000000e+02,2.433239993747802146e+03
5.530000000000000000e+02,2.243125047890028327e+03
5.540000000000000000e+02,4.399867929181058571e+03
5.550000000000000000e+02,3.485752996769616402e+03
5.560000000000000000e+02,4.366984588649420402e+03
5.570000000000000000e+02,2.970512724393922326e+03
5.580000000000000000e+02,1.230672873322101623e+03
5.590000000000000000e+02,2.602744675010157607e+03
5.600000000000000000e+02,2.520357596274789103e+03
5.610000000000000000e+02,5.257274819595697863e+02
5.620000000000000000e+02,1.054735841895098019e+03
5.630000000000000000e+02,1.480469851385684478e+03
5.640000000000000000e+02,5.370425306539622170e+02
5.650000000000000000e+02,2.780451891922839422e+03
5.660000000000000000e+02,2.073520249246998901e+03
5.670000000000000000e+02,1.160137484278785450e+03
5.680000000000000000e+02,3.290441120827304985e+03
5.690000000000000000e+02,4.702160493417193720e+03
5.700000000000000000e+02,8.892870618392223605e+02
5.710000000000000000e+02,4.845840863644939986e+02
5.720000000000000000e+02,4.010026118158994905e+03
5.730000000000000000e+02,9.323798642379260855e+02
5.740000000000000000e+02,3.032335167586181342e+03
5.750000000000000000e+02,4.517914581004204592e+03
5.760000000000000000e+02,3.525743598801043845e+03
5.770000000000000000e+02,3.948304140526133779e+03
5.780000000000000000e+02,3.597484256041706431e+03
5.790000000000000000e+02,2.274753926313324882e+03
5.800000000000000000e+02,8.345478280130430448e+02
5.810000000000000000e+02,3.971103779655288236e+03
5.820000000000000000e+02,1.271495189166095770e+03
5.830000000000000000e+02,9.203585172843414739e+02
5.840000000000000000e+02,5.756889669111719741e+02
